,Unnamed: 0,Stop ID,Stop Latitude,Stop Longitude,Stop Name,Suburb,Location,distance_next_stop,distance_suburb_center,# of Bus Stops (in Suburbs),Population Density,Label
587,,,-35.196196,149.068113,,SPENCE,,0.42573061,0.395128012,0.009758002,0.666666667,0
588,,,-35.344799,149.050363,,STIRLING,,0.332341913,0.468435671,0.007416081,0.769230769,0
589,,,-35.347704,149.05489,,STIRLING,,0.522589565,0.466475718,0.007416081,0.769230769,0
590,,,-35.353287,149.043282,,STIRLING,,0.176034683,0.773839867,0.007416081,0.769230769,0
591,,,-35.347802,149.157516,,SYMONSTON,,0.177791238,1.844996338,0.003903201,0.101010101,0
592,,,-35.35272,149.142216,,SYMONSTON,,1.000632853,3.302256644,0.003903201,0.101010101,0
593,,,-35.345666,149.149061,,SYMONSTON,,0.562465011,2.606653373,0.003903201,0.101010101,0
594,,,-35.444417,149.127822,,THEODORE,,0.430624767,0.556171931,0.006245121,0.322580645,0
595,,,-35.457772,149.11763,,THEODORE,,0.804947017,1.367956312,0.006245121,0.322580645,0
596,,,-35.452109,149.12411,,THEODORE,,0.390396314,0.705888077,0.006245121,0.322580645,0
597,,,-35.366388,149.090297,,TORRENS,,0.383804828,0.763521892,0.005854801,0.769230769,0
598,,,-35.376466,149.083302,,TORRENS,,0.579943478,0.542839408,0.005854801,0.769230769,0
599,,,-35.376396,149.089696,,TORRENS,,0.326464263,0.460755651,0.005854801,0.769230769,0
600,,,-35.263465,149.128971,,TURNER,,0.603008136,0.719703443,0.007416081,0.666666667,0
601,,,-35.268879,149.129315,,TURNER,,0.603008136,0.468459343,0.007416081,0.666666667,0
602,,,-35.268529,149.119401,,TURNER,,0.454461191,0.432916058,0.007416081,0.666666667,0
603,,,-35.388646,149.092462,,WANNIASSA,,0.597771434,1.659913304,0.036690086,0.185185185,0
604,,,-35.392739,149.099479,,WANNIASSA,,0.620224135,1.165661701,0.036690086,0.185185185,0
605,,,-35.402937,149.084823,,WANNIASSA,,0.677776301,1.124210431,0.036690086,0.185185185,0
606,,,-35.347768,149.061942,,WARAMANGA,,0.537689648,0.589816912,0.007416081,0.588235294,0
607,,,-35.352809,149.063788,,WARAMANGA,,0.290828634,0.074576991,0.007416081,0.588235294,0
608,,,-35.356746,149.066427,,WARAMANGA,,0.499079791,0.519867972,0.007416081,0.588235294,0
609,,,-35.226184,149.16584,,WATSON,,1.283815757,1.765593628,0.007025761,0.27027027,0
610,,,-35.234895,149.15657,,WATSON,,0.404452712,0.482410317,0.007025761,0.27027027,0
611,,,-35.236472,149.146271,,WATSON,,0.307516535,0.674142357,0.007025761,0.27027027,0
612,,,-35.244552,149.050793,,WEETANGERA,,0.277094017,0.627486539,0.006245121,0.625,0
613,,,-35.249862,149.052938,,WEETANGERA,,0.380764926,0.358037343,0.006245121,0.625,0
614,,,-35.256258,149.04796,,WEETANGERA,,0.438062746,0.70245696,0.006245121,0.625,0
615,,,-35.326936,149.059081,,WESTON,,0.501330145,1.230668824,0.014441842,0.322580645,0
616,,,-35.335408,149.057,,WESTON,,0.670722373,0.340667923,0.014441842,0.322580645,0
617,,,-35.341885,149.065261,,WESTON,,0.720327543,0.713761775,0.014441842,0.322580645,0
618,,,-35.312947,149.02939,,WRIGHT,,0.975789125,0.557305032,0.0019516,0.769230769,0
619,,,-35.322402,149.033446,,WRIGHT,,0.376997104,0.602225411,0.0019516,0.769230769,0
620,,,-35.325115,149.030956,,WRIGHT,,0.376997104,0.921494819,0.0019516,0.769230769,0
621,,,-35.302555,149.115478,,YARRALUMLA,,0.842511194,1.602700247,0.006635441,0.113507378,0
622,,,-35.299657,149.095554,,YARRALUMLA,,0.559097678,0.647141658,0.006635441,0.113507378,0
623,,,-35.307572,149.08401,,YARRALUMLA,,1.326810646,1.308206039,0.006635441,0.113507378,0
